Product Name,Pack size,CFA region,CFA,Jan -2026 (in kL)
SKU_090,4 X 3.5 LT,North,Rajpura CFA,0.9156000000000001
SKU_090,4 X 3.5 LT,North,Haryana CFA,0.0028000000000000004
SKU_090,4 X 3.5 LT,South,Bangalore CFA,0
SKU_090,4 X 3.5 LT,South,Hyderabad CFA,0.008400000000000001
SKU_090,4 X 3.5 LT,West,Bhiwandi CFA,1.3776000000000002
SKU_090,4 X 3.5 LT,West,Ahmedabad CFA,0.42560000000000003
SKU_091,1 X 210 LT,East,Kolkata CFA,0.168
SKU_091,1 X 210 LT,East,Guwahati CFA,0.8400000000000001
SKU_091,1 X 210 LT,East,Kanpur CFA,0
SKU_091,1 X 210 LT,East,Jamshedpur CFA,0
SKU_091,1 X 210 LT,North,Rajpura CFA,2.856
SKU_091,1 X 210 LT,North,Haryana CFA,3.192
SKU_091,1 X 210 LT,South,Bangalore CFA,1.6800000000000002
SKU_091,1 X 210 LT,South,Hyderabad CFA,2.016
SKU_091,1 X 210 LT,West,Bhiwandi CFA,0
SKU_091,1 X 210 LT,West,Ahmedabad CFA,2.352
SKU_092,12 X 600 ML,East,Kolkata CFA,1.7280000000000002
SKU_092,12 X 600 ML,East,Guwahati CFA,1.155456
SKU_092,12 X 600 ML,East,Kanpur CFA,2.20416
SKU_092,12 X 600 ML,East,Jamshedpur CFA,0.288
SKU_092,12 X 600 ML,North,Rajpura CFA,2.5977600000000005
SKU_092,12 X 600 ML,North,Haryana CFA,3.5136000000000003
SKU_092,12 X 600 ML,South,Bangalore CFA,2.304
SKU_092,12 X 600 ML,South,Hyderabad CFA,5.5008
SKU_092,12 X 600 ML,West,Bhiwandi CFA,4.14144
SKU_092,12 X 600 ML,West,Ahmedabad CFA,2.06208
SKU_093,1 X 210 LT,East,Kolkata CFA,0
SKU_093,1 X 210 LT,East,Guwahati CFA,2.016
SKU_093,1 X 210 LT,East,Kanpur CFA,0
SKU_093,1 X 210 LT,East,Jamshedpur CFA,0.8400000000000001
SKU_093,1 X 210 LT,North,Rajpura CFA,1.512
SKU_093,1 X 210 LT,North,Haryana CFA,0
SKU_093,1 X 210 LT,South,Bangalore CFA,0
SKU_093,1 X 210 LT,South,Hyderabad CFA,0.504
SKU_093,1 X 210 LT,West,Bhiwandi CFA,0
SKU_093,1 X 210 LT,West,Ahmedabad CFA,0
SKU_094,4 X 5 LT,East,Kolkata CFA,0.528
SKU_094,4 X 5 LT,East,Guwahati CFA,0.24
SKU_094,4 X 5 LT,East,Kanpur CFA,1.892
SKU_094,4 X 5 LT,East,Jamshedpur CFA,0.08000000000000002
SKU_094,4 X 5 LT,North,Rajpura CFA,0.5599999999999999
SKU_094,4 X 5 LT,North,Haryana CFA,1.0879999999999999
SKU_094,4 X 5 LT,South,Bangalore CFA,1.2160000000000002
SKU_094,4 X 5 LT,South,Hyderabad CFA,0.8160000000000001
SKU_094,4 X 5 LT,West,Bhiwandi CFA,0.48
SKU_094,4 X 5 LT,West,Ahmedabad CFA,0.7360000000000001
SKU_095,10 X 1.2 LT,East,Kolkata CFA,0
SKU_095,10 X 1.2 LT,East,Guwahati CFA,0.288
SKU_095,10 X 1.2 LT,East,Kanpur CFA,0.016319999999999998
SKU_095,10 X 1.2 LT,East,Jamshedpur CFA,0
SKU_095,10 X 1.2 LT,North,Rajpura CFA,0.07680000000000001
SKU_095,10 X 1.2 LT,North,Haryana CFA,0.24960000000000002
SKU_095,10 X 1.2 LT,South,Bangalore CFA,0.6144000000000001
SKU_095,10 X 1.2 LT,South,Hyderabad CFA,5.88096
SKU_095,10 X 1.2 LT,West,Bhiwandi CFA,0.7008000000000001
SKU_095,10 X 1.2 LT,West,Ahmedabad CFA,1.4880000000000002
SKU_096,4 X 3 LT,East,Kolkata CFA,1.5072
SKU_096,4 X 3 LT,East,Guwahati CFA,2.064
SKU_096,4 X 3 LT,East,Kanpur CFA,3.3024000000000004
SKU_096,4 X 3 LT,East,Jamshedpur CFA,0.8160000000000001
SKU_096,4 X 3 LT,North,Rajpura CFA,0
SKU_096,4 X 3 LT,North,Haryana CFA,1.1328000000000003
SKU_096,4 X 3 LT,South,Bangalore CFA,0.009600000000000001
SKU_096,4 X 3 LT,South,Hyderabad CFA,0.5519999999999999
SKU_096,4 X 3 LT,West,Bhiwandi CFA,0.009600000000000001
SKU_096,4 X 3 LT,West,Ahmedabad CFA,0.1824
SKU_097,4 X 3 LT,East,Kolkata CFA,0.7080000000000001
SKU_097,4 X 3 LT,East,Guwahati CFA,5.443200000000001
SKU_097,4 X 3 LT,East,Kanpur CFA,3.8184
SKU_097,4 X 3 LT,East,Jamshedpur CFA,0.25680000000000003
SKU_097,4 X 3 LT,North,Rajpura CFA,1.536
SKU_097,4 X 3 LT,North,Haryana CFA,1.1904000000000001
SKU_097,4 X 3 LT,South,Bangalore CFA,3.2592
SKU_097,4 X 3 LT,South,Hyderabad CFA,1.3992000000000002
SKU_097,4 X 3 LT,West,Bhiwandi CFA,0.4608000000000001
SKU_097,4 X 3 LT,West,Ahmedabad CFA,0.10560000000000001
SKU_098,1 X 195 LT,East,Kanpur CFA,0.6240000000000001
SKU_098,1 X 195 LT,East,Jamshedpur CFA,0.15600000000000003
SKU_098,1 X 195 LT,North,Rajpura CFA,1.8719999999999999
SKU_098,1 X 195 LT,North,Haryana CFA,2.9640000000000004
SKU_098,1 X 195 LT,South,Bangalore CFA,3.5880000000000005
SKU_098,1 X 195 LT,South,Hyderabad CFA,0.46799999999999997
SKU_098,1 X 195 LT,West,Bhiwandi CFA,3.5880000000000005
SKU_098,1 X 195 LT,West,Ahmedabad CFA,0.15600000000000003
SKU_099,1 X 10 LT,East,Kolkata CFA,1.128
SKU_099,1 X 10 LT,East,Guwahati CFA,0.42400000000000004
SKU_099,1 X 10 LT,East,Kanpur CFA,1.4960000000000002
SKU_099,1 X 10 LT,East,Jamshedpur CFA,0.43200000000000005
SKU_099,1 X 10 LT,North,Rajpura CFA,0
SKU_099,1 X 10 LT,North,Haryana CFA,1.816
SKU_099,1 X 10 LT,South,Bangalore CFA,0.2
SKU_099,1 X 10 LT,South,Hyderabad CFA,1.4480000000000002
SKU_099,1 X 10 LT,West,Bhiwandi CFA,0
SKU_099,1 X 10 LT,West,Ahmedabad CFA,0.768
SKU_100,1 X 210 LT,East,Kolkata CFA,0.8400000000000001
SKU_100,1 X 210 LT,East,Kanpur CFA,0
SKU_100,1 X 210 LT,East,Jamshedpur CFA,0
SKU_100,1 X 210 LT,North,Rajpura CFA,0.336
SKU_100,1 X 210 LT,North,Haryana CFA,1.008
SKU_100,1 X 210 LT,South,Bangalore CFA,1.848
SKU_100,1 X 210 LT,South,Hyderabad CFA,0.8400000000000001
SKU_100,1 X 210 LT,West,Bhiwandi CFA,2.352
SKU_100,1 X 210 LT,West,Ahmedabad CFA,0
SKU_001,20 X 900 ML,West,Mother Hub West,26.481600000000004
SKU_001,20 X 900 ML,East,Mother Hub East,21.755520000000004
SKU_002,20 X 1 LT,West,Mother Hub West,14.2368
SKU_002,20 X 1 LT,East,Mother Hub East,23.024
SKU_003,20 X 900 ML,West,Mother Hub West,9.9648
SKU_003,20 X 900 ML,East,Mother Hub East,15.242400000000002
SKU_004,12 X 800 ML,West,Mother Hub West,15.297023999999999
SKU_004,12 X 800 ML,East,Mother Hub East,15.377984
SKU_005,1 X 7.5 LT,West,Mother Hub West,7.05
SKU_005,1 X 7.5 LT,East,Mother Hub East,26.904
SKU_006,1 X 210 LT,West,Mother Hub West,9.744
SKU_007,4 X 3.5 LT,West,Mother Hub West,18.2084
SKU_008,20 X 1 LT,West,Mother Hub West,13.084800000000001
SKU_008,20 X 1 LT,East,Mother Hub East,4.9088
SKU_009,4 X 3 LT,West,Mother Hub West,10.3152
SKU_009,4 X 3 LT,East,Mother Hub East,13.7712
SKU_010,1 X 8.5 LT,West,Mother Hub West,4.0664
SKU_010,1 X 8.5 LT,East,Mother Hub East,9.0916
SKU_011,20 X 900 ML,West,Mother Hub West,22.51728
SKU_011,20 X 900 ML,East,Mother Hub East,7.500960000000001
SKU_012,1 X 15 LT,West,Mother Hub West,3.948
SKU_012,1 X 15 LT,East,Mother Hub East,8.604
SKU_013,1 X 15 LT,West,Mother Hub West,9.924
SKU_013,1 X 15 LT,East,Mother Hub East,5.892
SKU_014,1 X 7.5 LT,West,Mother Hub West,5.196
SKU_014,1 X 7.5 LT,East,Mother Hub East,16.446
SKU_015,20 X 1 LT,West,Mother Hub West,11.2232
SKU_015,20 X 1 LT,East,Mother Hub East,9.324800000000002
SKU_016,1 X 10 LT,West,Mother Hub West,1.304
SKU_016,1 X 10 LT,East,Mother Hub East,9.496
SKU_017,1 X 20 LT,West,Mother Hub West,13.024
SKU_017,1 X 20 LT,East,Mother Hub East,13.696
SKU_018,4 X 3.5 LT,West,Mother Hub West,2.2176
SKU_018,4 X 3.5 LT,East,Mother Hub East,4.5304
SKU_019,1 X 210 LT,West,Mother Hub West,4.872
SKU_020,1 X 210 LT,West,Mother Hub West,12.432
SKU_021,20 X 1 LT,West,Mother Hub West,17.2928
SKU_021,20 X 1 LT,East,Mother Hub East,3.1512000000000002
SKU_022,1 X 210 LT,West,Mother Hub West,9.072
SKU_023,1 X 20 LT,West,Mother Hub West,0
SKU_024,1 X 15 LT,West,Mother Hub West,10.704
SKU_024,1 X 15 LT,East,Mother Hub East,19.764
SKU_025,1 X 7.5 LT,West,Mother Hub West,3.546
SKU_025,1 X 7.5 LT,East,Mother Hub East,3.036
SKU_026,1 X 180 KG,West,Mother Hub West,18.864
SKU_027,20 X 700 ML,West,Mother Hub West,3.472
SKU_028,1 X 50 LT,West,Mother Hub West,0
SKU_029,4 X 3.5 LT,West,Mother Hub West,5.969600000000001
SKU_029,4 X 3.5 LT,East,Mother Hub East,6.3168
SKU_030,20 X 1 LT,West,Mother Hub West,3.6144000000000003
SKU_030,20 X 1 LT,East,Mother Hub East,2.2944
SKU_031,1 X 15 LT,West,Mother Hub West,0
SKU_031,1 X 15 LT,East,Mother Hub East,7.62
SKU_032,10 X 1 LT,West,Mother Hub West,3.2072000000000003
SKU_032,10 X 1 LT,East,Mother Hub East,6.1896
SKU_033,1 X 210 LT,West,Mother Hub West,6.384
SKU_033,1 X 210 LT,East,Mother Hub East,7.896
SKU_034,20 X 1 LT,West,Mother Hub West,0.2792
SKU_034,20 X 1 LT,East,Mother Hub East,0.6696
SKU_035,1 X 210 LT,West,Mother Hub West,7.056
SKU_036,1 X 20 LT,West,Mother Hub West,5.872
SKU_036,1 X 20 LT,East,Mother Hub East,4.736
SKU_037,1 X 7.5 LT,West,Mother Hub West,4.212
SKU_037,1 X 7.5 LT,East,Mother Hub East,2.664
SKU_038,4 X 3 LT,West,Mother Hub West,5.556
SKU_038,4 X 3 LT,East,Mother Hub East,2.7696000000000005
SKU_039,20 X 1 LT,West,Mother Hub West,1.424
SKU_039,20 X 1 LT,East,Mother Hub East,1.82
SKU_040,1 X 210 LT,West,Mother Hub West,10.416
SKU_041,1 X 210 LT,West,Mother Hub West,8.568
SKU_042,4 X 5 LT,West,Mother Hub West,2.108
SKU_042,4 X 5 LT,East,Mother Hub East,4.124
SKU_043,1 X 7.5 LT,West,Mother Hub West,6.408
SKU_043,1 X 7.5 LT,East,Mother Hub East,5.73
SKU_044,1 X 8.5 LT,West,Mother Hub West,5.467200000000001
SKU_045,1 X 210 LT,West,Mother Hub West,24.024
SKU_046,1 X 210 LT,West,Mother Hub West,4.872
SKU_047,1 X 195 LT,West,Mother Hub West,3.12
SKU_048,1 X 210 LT,West,Mother Hub West,0.168
SKU_049,1 X 210 LT,West,Mother Hub West,6.048
SKU_050,1 X 195 LT,West,Mother Hub West,2.964
SKU_051,240 X 40 ML,West,Mother Hub West,17.942944
SKU_052,1 X 50 LT,West,Mother Hub West,10.36
SKU_053,1 X 210 LT,West,Mother Hub West,7.896
SKU_054,1 X 20 LT,West,Mother Hub West,4.8
SKU_055,1 X 7.5 LT,West,Mother Hub West,0.276
SKU_056,4 X 3 LT,West,Mother Hub West,2.0256000000000003
SKU_056,4 X 3 LT,East,Mother Hub East,1.8864
SKU_057,20 X 1 LT,West,Mother Hub West,6.999200000000001
SKU_058,4 X 5 LT,West,Mother Hub West,0.928
SKU_058,4 X 5 LT,East,Mother Hub East,1.056
SKU_059,1 X 10 LT,West,Mother Hub West,0.792
SKU_059,1 X 10 LT,East,Mother Hub East,2.912
SKU_060,4 X 3.5 LT,West,Mother Hub West,3.1724
SKU_060,4 X 3.5 LT,East,Mother Hub East,0.9184000000000001
SKU_061,10 X 1.2 LT,West,Mother Hub West,3.8380800000000006
SKU_062,20 X 1 LT,West,Mother Hub West,7.356
SKU_062,20 X 1 LT,East,Mother Hub East,11.3832
SKU_063,10 X 900 ML,West,Mother Hub West,1.5177600000000002
SKU_063,10 X 900 ML,East,Mother Hub East,4.986
SKU_064,1 X 210 LT,West,Mother Hub West,4.2
SKU_065,20 X 1 LT,West,Mother Hub West,1.8984
SKU_066,1 X 210 LT,West,Mother Hub West,9.072
SKU_067,1 X 195 LT,West,Mother Hub West,3.588
SKU_068,1 X 15 LT,West,Mother Hub West,3.084
SKU_068,1 X 15 LT,East,Mother Hub East,4.788
SKU_069,1 X 10 LT,West,Mother Hub West,1.624
SKU_069,1 X 10 LT,East,Mother Hub East,0.96
SKU_070,1 X 210 LT,West,Mother Hub West,6.552
SKU_070,1 X 210 LT,East,Mother Hub East,7.896
SKU_071,4 X 3.5 LT,West,Mother Hub West,7.7588
SKU_071,4 X 3.5 LT,East,Mother Hub East,0.08960000000000001
SKU_072,1 X 210 LT,West,Mother Hub West,4.536
SKU_073,1 X 210 LT,West,Mother Hub West,3.192
SKU_074,1 X 210 LT,West,Mother Hub West,6.552
SKU_074,1 X 210 LT,East,Mother Hub East,2.688
SKU_075,10 X 1 LT,West,Mother Hub West,1.008
SKU_075,10 X 1 LT,East,Mother Hub East,3.168
SKU_076,1 X 195 LT,West,Mother Hub West,4.524
SKU_077,1 X 210 LT,West,Mother Hub West,6.216
SKU_078,1 X 210 LT,West,Mother Hub West,7.056
SKU_078,1 X 210 LT,East,Mother Hub East,1.512
SKU_079,4 X 5 LT,West,Mother Hub West,0.464
SKU_079,4 X 5 LT,East,Mother Hub East,0.416
SKU_080,1 X 210 LT,West,Mother Hub West,2.352
SKU_080,1 X 210 LT,East,Mother Hub East,5.04
SKU_081,1 X 10 LT,West,Mother Hub West,4.256
SKU_081,1 X 10 LT,East,Mother Hub East,4.216
SKU_082,1 X 210 LT,West,Mother Hub West,5.04
SKU_083,4 X 5 LT,West,Mother Hub West,4.048
SKU_084,4 X 4.5 LT,West,Mother Hub West,3.942
SKU_085,1 X 210 LT,West,Mother Hub West,6.216
SKU_086,20 X 800 ML,West,Mother Hub West,8.58752
SKU_087,1 X 210 LT,West,Mother Hub West,1.68
SKU_088,1 X 210 LT,West,Mother Hub West,5.04
SKU_089,1 X 210 LT,West,Mother Hub West,1.512
SKU_090,4 X 3.5 LT,West,Mother Hub West,4.043200000000001
SKU_091,1 X 210 LT,West,Mother Hub West,3.192
SKU_092,12 X 600 ML,West,Mother Hub West,5.01696
SKU_093,1 X 210 LT,West,Mother Hub West,1.512
SKU_094,4 X 5 LT,West,Mother Hub West,1.216
SKU_094,4 X 5 LT,East,Mother Hub East,1.868
SKU_095,10 X 1.2 LT,West,Mother Hub West,5.88096
SKU_096,4 X 3 LT,West,Mother Hub West,0.864
SKU_096,4 X 3 LT,East,Mother Hub East,2.616
SKU_097,4 X 3 LT,West,Mother Hub West,3.8304
SKU_097,4 X 3 LT,East,Mother Hub East,3.312
SKU_098,1 X 195 LT,West,Mother Hub West,1.404
SKU_099,1 X 10 LT,West,Mother Hub West,1.816
SKU_099,1 X 10 LT,East,Mother Hub East,1.496
SKU_100,1 X 210 LT,West,Mother Hub West,2.016
